KGS_ID,Latitude,Longitude,Location,Operator,Lease,API,API_NUM_NODASH,Elevation,Elev_Ref,Depth_start,Depth_stop,URL,url_year,key
1047198995,39.0063038,-99.0073264,"T12S R15W, Sec. 17,  N2 SE NW SE","Fossil Energy, LLC",PATRIOT 1,15-167-24093,15167240930000.0,1845.0, KB,550.0,3355.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2020/1051325830.las,2020.0,1047198995|15167240930000.0
1044202402,38.9882072,-98.990425,"T12S R15W, Sec. 21,  E2 SW SW SE","ESP Development, Inc.",Schmeidler 1,15-167-23845,15167238450000.0,1821.0, KB,145.0,3297.75,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044880436.las,2014.0,1044202402|15167238450000.0
1038832112,38.9929275,-98.9724312,"T12S R15W, Sec. 22,   NW NW SE","ESP Development, Inc.",Steinert 2,15-167-23547,15167235470000.0,1821.0, KB,445.0,3327.5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2012/1044095957.las,2012.0,1038832112|15167235470000.0
1041035076,39.0008283,-98.9509063,"T12S R15W, Sec. 23,  SE NE NW NE",Buffalo Resources LLC,Ney 2-23,15-167-23597,15167235970000.0,1689.0, KB,0.0,3204.5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2012/1044071121.las,2012.0,1041035076|15167235970000.0
1041035079,38.9918762,-98.9500527,"T12S R15W, Sec. 23,  NW SW NE SE",Buffalo Resources LLC,Ney 1-23,15-167-23596,15167235960000.0,1789.0, KB,0.0,4285.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2011/1043924606.las,2011.0,1041035079|15167235960000.0
1044666105,38.9780581,-98.9386313,"T12S R15W, Sec. 25,  NW SE NE SW",Prospect Oil & Gas Corp,Stranger Valley 1,15-167-23928,15167239280000.0,1791.0, KB,195.0,3333.5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1045387400.las,2016.0,1044666105|15167239280000.0
1044934495,38.9766023,-98.9421258,"T12S R15W, Sec. 25,  SE SE NW SW",Prospect Oil and Gas Corp,Stranger Valley 3,15-167-24016,15167240160000.0,3345.0, KB,195.0,3355.5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1046075664.las,2016.0,1044934495|15167240160000.0
1044892662,38.9761546,-98.9385671,"T12S R15W, Sec. 25,  NW NE SE SW",Prospect Oil & Gas Corp,Stranger Valley 2,15-167-23996,15167239960000.0,1800.0, KB,195.0,3335.5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1045649924.las,2016.0,1044892662|15167239960000.0
1044916990,38.976932,-98.9476282,"T12S R15W, Sec. 26,  SW SE NE SE",Brungardt Oil and Leasing Inc.,Stranger Valley A 1,15-167-24011,15167240110000.0,1808.0, KB,195.0,3335.5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1046102366.las,2016.0,1044916990|15167240110000.0
1044246669,38.9728393,-98.9613547,"T12S R15W, Sec. 26,  SW SE SW SW",Brungardt Oil and Leasing Inc.,Holland Unit 1,15-167-23877,15167238770000.0,1802.0, KB,195.0,3330.5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2015/1045027206.las,2015.0,1044246669|15167238770000.0
1044246667,38.9774676,-98.9586098,"T12S R15W, Sec. 26,  NE SW NE SW",Brungardt Oil and Leasing Inc.,Holland 'A' 1,15-167-23875,15167238750000.0,1812.0, KB,195.0,3334.5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2015/1045027102.las,2015.0,1044246667|15167238750000.0
1041341298,38.962706,-99.0329691,"T12S R15W, Sec. 31,   SW NE SW",Citation Oil and Gas Corp.,Wieland Unit 2-19,15-167-23602,15167236020000.0,1876.0, KB,-4.0,3422.5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2010/1043562297.las,2010.0,1041341298|15167236020000.0
1044916989,38.96573,-99.0076904,"T12S R15W, Sec. 32,  S2 SE SW NE",M G Oil Inc,Gudenkauf 1,15-167-24010,15167240100000.0,1841.0, KB,3126.0,3401.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2017/1046411299.las,2017.0,1044916989|15167240100000.0
1040851589,38.9691038,-98.9542299,"T12S R15W, Sec. 35,  S2 SW NW NE","John O. Farmer, Inc.",SV 1,15-167-23584,15167235840000.0,1801.0, KB,429.0,3310.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2013/1044638472.las,2013.0,1040851589|15167235840000.0
1040851591,38.9717956,-98.9603855,"T12S R15W, Sec. 35,  E2 NE NW NW","John O. Farmer, Inc.",Holland 'D' 1,15-167-23585,15167235850000.0,1810.0, KB,395.0,3332.5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2011/1043994666.las,2011.0,1040851591|15167235850000.0
1046483741,39.0343752,-99.0488979,"T12S R16W, Sec. 1,  SW SE NE SW",Mid-Continent Energy Corp.,NATIONAL LOAN 4-1,15-051-26886,15051268860000.0,1826.0, KB,-33.0,3487.5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2018/1046585483.las,2018.0,1046483741|15051268860000.0
1050372797,39.0366406,-99.0698497,"T12S R16W, Sec. 2,  SW NW NE SW","IA Operating, Inc.",CARRIE 2-5,15-051-26958,15051269580000.0,1823.0, KB,4.0,3455.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2021/1052086650.las,2021.0,1050372797|15051269580000.0
1046822320,39.0315557,-99.0688081,"T12S R16W, Sec. 2,  E2 SW SE SW","IA Operating, Inc.",CARRIE 2-4,15-051-26929,15051269290000.0,1853.0, KB,0.0,3459.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2020/1051694654.las,2020.0,1046822320|15051269290000.0
1006043752,39.0118078,-99.0880995,"T12S R16W, Sec. 15,   NW SE NW",Dreiling Ltd. of Colorado,Dickinson 2-15,15-051-22613,15051226130000.0,1855.0, KB,1.0,1113.5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/12S16W/1028091216.las,,1006043752|15051226130000.0
1044091510,39.0074764,-99.1077592,"T12S R16W, Sec. 16,  SW NW NE SW","Samuel Gary Jr. and Assoc., Inc.",Glassman 1-16,15-051-26302,15051263020000.0,1937.0, KB,2.203,3574.203,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044907438.las,2014.0,1044091510|15051263020000.0
1044142028,39.0027825,-99.1113939,"T12S R16W, Sec. 16,   SW SW SW","Samuel Gary Jr. and Assoc., Inc.",Glassman 3-16,15-051-26356,15051263560000.0,1979.0, KB,6.0,3590.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044956200.las,2014.0,1044142028|15051263560000.0
1044137680,39.0054998,-99.1090098,"T12S R16W, Sec. 16,  E2 E2 W2 SW","Samuel Gary Jr. and Assoc., Inc.",Glassman 2-16,15-051-26342,15051263420000.0,1945.0, KB,4.532,3604.032,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044944782.las,2014.0,1044137680|15051263420000.0
1044142029,39.0105771,-99.1156505,"T12S R16W, Sec. 17,  NE SW SE NE","Samuel Gary Jr. and Assoc., Inc.",Windholz 1-17,15-051-26357,15051263570000.0,1961.0, KB,1.0,3600.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044956271.las,2014.0,1044142029|15051263570000.0
1044590416,39.0049262,-99.134784,"T12S R16W, Sec. 18,  NW NW SE SE","Samuel Gary Jr. and Assoc., Inc.",Brungardt 1-18,15-051-26577,15051265770000.0,2057.0, KB,0.0,3682.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2015/1045117262.las,2015.0,1044590416|15051265770000.0
1043939811,38.9990243,-99.1128851,"T12S R16W, Sec. 20,  SE SE NE NE","Samuel Gary Jr. and Assoc., Inc.",Chrisler et al. 1-20,15-051-26161,15051261610000.0,2000.0, KB,1.0,3608.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2013/1044741101.las,2013.0,1043939811|15051261610000.0
1044078530,39.0004743,-99.1102689,"T12S R16W, Sec. 21,  S2 N2 NW NW","Samuel Gary Jr. and Assoc., Inc.",Chrisler et al. 1-21,15-051-26281,15051262810000.0,1996.0, KB,3.0,3623.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044880686.las,2014.0,1044078530|15051262810000.0
1044137681,38.9990718,-99.1081322,"T12S R16W, Sec. 21,  SE SE NW NW","Samuel Gary Jr. and Assoc., Inc.",Chrisler et al. 2-21,15-051-26343,15051263430000.0,1957.0, KB,0.0,3577.585,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044937384.las,2014.0,1044137681|15051263430000.0
1044582606,38.9894968,-99.1088857,"T12S R16W, Sec. 21,  SE NE SW SW","Samuel Gary Jr. and Assoc., Inc.",Donald 1-21,15-051-26571,15051265710000.0,2017.0, KB,-5.702,3610.298,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2015/1045113312.las,2015.0,1044582606|15051265710000.0
1044640258,38.988128,-99.0889503,"T12S R16W, Sec. 22,  W2 SW SE SW",Prospect Oil & Gas Corp,Froelich 'D' 2,15-051-26635,15051266350000.0,2035.0, KB,195.0,3515.5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2015/1045079183.las,2015.0,1044640258|15051266350000.0
1046840866,38.9883997,-99.0514964,"T12S R16W, Sec. 24,  NE SW SE SW","John O. Farmer, Inc.",DREILING D 1,15-051-26931,15051269310000.0,1869.0, KB,200.0,3444.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2021/1051851187.las,2021.0,1046840866|15051269310000.0
1046126013,38.9929085,-99.0455238,"T12S R16W, Sec. 24,  SE NW NW SE","Farmer, John O., Inc.",DREILING C 1,15-051-26859,15051268590000.0,1853.0, KB,3377.75,2200.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2019/1050377985.las,2019.0,1046126013|15051268590000.0
1044770528,38.9843656,-99.0715115,"T12S R16W, Sec. 26,  SE SE NW NW",Brungardt Oil and Leasing Inc.,Brungardt 7,15-051-26670,15051266700000.0,1966.0, KB,195.0,3525.5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1045386768.las,2016.0,1044770528|15051266700000.0
1041105155,38.9844253,-99.0742029,"T12S R16W, Sec. 26,   SW NW NW",Brungardt Oil and Leasing Inc.,Brungardt 5,15-051-25911,15051259110000.0,2016.0, KB,160.0,3504.5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2012/1044094558.las,2012.0,1041105155|15051259110000.0
1044142032,38.9842975,-99.0792372,"T12S R16W, Sec. 27,  S2 SW NE NE","John O. Farmer, Inc.",Froelich 'C' 1-31,15-051-26360,15051263600000.0,1956.0, KB,2202.75,3478.25,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2015/1044967032.las,2015.0,1044142032|15051263600000.0
1053841489,38.9684307,-99.1223787,"T12S R16W, Sec. 32,  SW NW SW NE","American Warrior, Inc.",HUSER UNIT 1-32,15-051-27105,15051271050000.0,2049.0, KB,195.0,3620.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055073692.las,2024.0,1053841489|15051271050000.0
1042953127,38.9708682,-99.0823069,"T12S R16W, Sec. 34,  NW SE NW NE",Brungardt Oil and Leasing Inc.,C.B. Beery 5,15-051-26049,15051260490000.0,2077.0, KB,3303.0,3646.5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2013/1044234071.las,2013.0,1042953127|15051260490000.0
1044618883,38.9668834,-99.0887421,"T12S R16W, Sec. 34,  NE SW SE NW",Brungardt Oil and Leasing Inc.,C.B. Beery 7,15-051-26603,15051266030000.0,2041.0, KB,195.0,3600.5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2015/1045063113.las,2015.0,1044618883|15051266030000.0
1041341245,38.969118,-99.043364,"T12S R16W, Sec. 36,  SE SE NW NE","T-N-T Engineering, Inc.","Austin, L.L. 11",15-051-25932,15051259320000.0,1906.0, KB,0.0,3405.5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2010/1043562362.las,2010.0,1041341245|15051259320000.0
1037024701,39.0410214,-99.1844558,"T12S R17W, Sec. 2,   NW SW NW",CITIES SERVICE OIL COMPANY,HALL 'D' 2,15-051-01689-0001,15051016890001.0,2116.0, KB,2942.0,3624.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/12S17W/1043914397.las,,1037024701|15051016890001.0
1002910569,39.035583,-99.1845294,"T12S R17W, Sec. 2,   SW NW SW",MALLONEE & VYE,HALL 3,15-051-01337,15051013370000.0,2121.0, KB,3000.0,3662.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/12S17W/1043914395.las,,1002910569|15051013370000.0
1001219276,39.0410154,-99.1774835,"T12S R17W, Sec. 2,   NE SW NE",RAINS & WILLIAMSON OIL CO,HALL 1,15-051-71755,15051717550000.0,2093.0, KB,1270.0,3700.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/12S17W/1043914441.las,,1001219276|15051717550000.0
1001218095,39.0392026,-99.1775081,"T12S R17W, Sec. 2, C  SE SE NW",CITIES SERVICE OIL COMPANY,Hall 'D' 4,15-051-05370,15051053700000.0,2118.0, KB,250.0,3620.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/12S17W/1043914416.las,,1001218095|15051053700000.0
1006042934,39.0392006,-99.175184,"T12S R17W, Sec. 2,   SW SW NE",RICHARD H ZINSZER,HALL 'A' 4,15-051-22171,15051221710000.0,2116.0, KB,0.0,3684.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/12S17W/1043914435.las,,1006042934|15051221710000.0
1006042546,39.0401576,-99.1797504,"T12S R17W, Sec. 2,   W2 SE NW",CITIES SERVICE OIL CO.,HALL 'D' 6,15-051-21965,15051219650000.0,2108.0, KB,3268.5,3685.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/12S17W/1001178951.las,,1006042546|15051219650000.0
1006043494,39.0410776,-99.1774103,"T12S R17W, Sec. 2,   NE SE NW",Cities Service Co.,Hall 'D' 7,15-051-22475,15051224750000.0,2113.0, KB,300.0,3700.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/12S17W/1043567427.las,,1006043494|15051224750000.0
1001219278,39.0373858,-99.1728844,"T12S R17W, Sec. 2, C  NE NW SE",ANSCHUTZ DRILLING CO.,HALL 1,15-051-71754,15051717540000.0,2110.0, KB,150.0,3640.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/12S17W/1043914440.las,,1001219278|15051717540000.0
1006039840,39.044643,-99.1797586,"T12S R17W, Sec. 2,   NW NE NW",Okmar Oil Co.,Hall 'B' 1,15-051-20542,15051205420000.0,2096.0, KB,0.0,3710.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/12S17W/1043914431.las,,1006039840|15051205420000.0
1006042206,39.0391976,-99.1844207,"T12S R17W, Sec. 2,   SW SW NW",Cities Service Co.,Hall 'D' 5,15-051-21783,15051217830000.0,2117.0, KB,0.0,3690.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/12S17W/1043567422.las,,1006042206|15051217830000.0
1006042804,39.0364879,-99.1827565,"T12S R17W, Sec. 2,   E2 NW SW",TOMLINSON OIL CO.,HALL 4,15-051-22100,15051221000000.0,2121.0, KB,100.0,3710.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/12S17W/1043624834.las,,1006042804|15051221000000.0
1006043778,39.0392368,-99.1821911,"T12S R17W, Sec. 2,   SE SW NW",CITIES SERVICE OIL COMPANY,HALL 'D' 8,15-051-22626,15051226260000.0,2117.0, KB,300.0,3700.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/12S17W/1043567428.las,,1006043778|15051226260000.0
1001218018,39.0428906,-99.1773798,"T12S R17W, Sec. 2,   SE NE NW",CITIES SERVICE OIL COMPANY,HALL 'D' 3,15-051-05270,15051052700000.0,2113.0, KB,3000.0,3650.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/12S17W/1043915040.las,,1001218018|15051052700000.0
1044629388,39.0355555,-99.2024492,"T12S R17W, Sec. 3,  NE SW NW SW","DaMar Resources, Inc.",Windholz 2,15-051-26620,15051266200000.0,2125.0, KB,295.0,3705.5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2015/1045076337.las,2015.0,1044629388|15051266200000.0
1001217151,39.0346649,-99.1868163,"T12S R17W, Sec. 3,   E2 E2 SE",Mallonee Drilling Co.,Windholz 'B' 3,15-051-04238,15051042380000.0,2117.0, KB,180.0,3672.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/12S17W/1043914740.las,,1001217151|15051042380000.0
1044626867,39.0340956,-99.1968701,"T12S R17W, Sec. 3,  NW NE SE SW","DaMar Resources, Inc.",Windholz 1,15-051-26617,15051266170000.0,2135.0, KB,295.0,3720.5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2015/1045066268.las,2015.0,1044626867|15051266170000.0
1002910568,39.0436381,-99.1959284,"T12S R17W, Sec. 3,   E2 NE NW",NEIL DUNLAVY,DREILING 1,15-051-01336,15051013360000.0,2109.0, KB,2850.0,3750.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/12S17W/1043914394.las,,1002910568|15051013360000.0
1001218745,39.0346381,-99.1891409,"T12S R17W, Sec. 3, C  W2 E2 SE",Vye-Mallonee,Windholz 'B' 1,15-051-06577,15051065770000.0,2105.0, KB,190.0,3660.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/12S17W/1043914426.las,,1001218745|15051065770000.0
1001218021,39.0437374,-99.186664,"T12S R17W, Sec. 3,   E2 NE NE",WESTGATE GREENLAND OIL COMPANY,MILLER 3,15-051-05273,15051052730000.0,2113.0, KB,170.0,3614.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/las_upload/1043915042.las,,1001218021|15051052730000.0
1001217403,39.0437039,-99.1889884,"T12S R17W, Sec. 3,   W2 NE NE",WESTGATE-GREENLAND OIL CO.,MILLER 4,15-051-04545,15051045450000.0,2096.0, KB,170.0,3670.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/12S17W/1043914741.las,,1001217403|15051045450000.0
1001217150,39.0335972,-99.200779,"T12S R17W, Sec. 3, C  NE SW SW",Bankoff Oil Co.,Windholz 2,15-051-04236,15051042360000.0,2117.0, KB,220.0,3700.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/12S17W/1043914739.las,,1001217150|15051042360000.0
1002910567,39.0355178,-99.1914502,"T12S R17W, Sec. 3,   SE NW SE",Mallonee and Vye,Windholz 'A' 1,15-051-01335,15051013350000.0,2109.0, KB,210.0,3660.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/12S17W/1043914393.las,,1002910567|15051013350000.0
1001217875,39.0337046,-99.1914807,"T12S R17W, Sec. 3, C  NE SW SE",Vye-Mallonee,Windholz 'A' 2,15-051-05114,15051051140000.0,2116.0, KB,190.0,3680.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/12S17W/1043915039.las,,1001217875|15051051140000.0
1001215747,39.0391978,-99.1867401,"T12S R17W, Sec. 3,   SE SE NE",Westgate-Greenland Oil Co.,"Windholz, A. 1",15-051-02373,15051023730000.0,2113.0, KB,160.0,3650.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/12S17W/1043914733.las,,1001215747|15051023730000.0
1037335048,39.0390367,-99.2006876,"T12S R17W, Sec. 3,   SE SW NW",NEIL DUNLAVY,DREILING 2,15-051-05113,15051051130000.0,2109.0, KB,3100.0,3640.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/12S17W/1043853060.las,,1037335048|15051051130000.0
1037236577,39.0390805,-99.1983152,"T12S R17W, Sec. 3,   SW SE NW","Berexco, Inc.",Dreiling 'D' 6,15-051-25690,15051256900000.0,2126.0, GL,230.0,3733.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2012/1044095407.las,2012.0,1037236577|15051256900000.0
1037238213,39.0445299,-99.1959469,"T12S R17W, Sec. 3,   NE NW NW",NATURAL GAS & OIL CORP.,DREILING 3,15-051-19179,15051191790000.0,2127.0, DF,2280.0,3620.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/12S17W/1043853063.las,,1037238213|15051191790000.0
1001217404,39.0373847,-99.1867706,"T12S R17W, Sec. 3,   NE NE SE",Westgate-Greenland Oil Co.,"Windholz, T. 1",15-051-04546,15051045460000.0,2121.0, KB,170.0,3820.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/12S17W/1043914742.las,,1001217404|15051045460000.0
1035940841,39.0396482,-99.1962544,"T12S R17W, Sec. 3,   SE SE NW","Berexco, Inc.",Dreiling 'D' 5,15-051-25565,15051255650000.0,2115.0, KB,195.0,3695.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2010/1043562785.las,2010.0,1035940841|15051255650000.0
1001218020,39.041011,-99.1867096,"T12S R17W, Sec. 3,   NE SE NE",WESTGATE GREENLAND OIL COMPANY,MILLER 2,15-051-05272,15051052720000.0,2106.0, KB,160.0,3600.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/12S17W/1043915041.las,,1001218020|15051052720000.0
1002909845,39.031758,-99.2030644,"T12S R17W, Sec. 3,   SW SW SW",Westgate-Greenland Oil Co.,"Windholz, A. 2",15-051-00688,15051006880000.0,2086.0, KB,3000.0,3600.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/12S17W/1043914390.las,,1002909845|15051006880000.0
1037043911,39.043583,-99.199449,"T12S R17W, Sec. 3,    N2 NW","Berexco, Inc.",ECD 1,15-051-25679,15051256790000.0,2134.0, KB,245.0,3630.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2010/1043562820.las,2010.0,1037043911|15051256790000.0
1006045435,39.0336207,-99.1987429,"T12S R17W, Sec. 3,  W2 NW SE SW",Rbuckl Oil Co.,Windholtz 1,15-051-23543,15051235430000.0,2125.0, KB,1314.0,3732.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/12S17W/1043624838.las,,1006045435|15051235430000.0
1001215746,39.0365068,-99.1892926,"T12S R17W, Sec. 3,   W2 NE SE",Vye-Mallonee,Windholz 'B' 2,15-051-02371,15051023710000.0,2101.0, KB,200.0,3670.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/12S17W/1043914399.las,,1001215746|15051023710000.0
1044248384,39.0439958,-99.2213596,"T12S R17W, Sec. 4,  SE NW NW NW","Murfin Drilling Co., Inc.",Bemis 'I' 9,15-051-26517,15051265170000.0,2043.0, KB,-2.0,3635.5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2015/1045076757.las,2015.0,1044248384|15051265170000.0
1044760863,39.0397583,-99.237956,"T12S R17W, Sec. 5,  SW NE SW NW",Oil Producers Inc. of Kansas,Clinton 'D' 5,15-051-26662,15051266620000.0,2131.0, KB,195.0,3695.5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1045638289.las,2016.0,1044760863|15051266620000.0
1044201998,39.0433235,-99.2272001,"T12S R17W, Sec. 5,    N2 NE",Citation Oil & Gas Corp.,Shutts 9,15-051-26447,15051264470000.0,2108.0, KB,0.0,3689.5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2015/1045027292.las,2015.0,1044201998|15051264470000.0
1045006691,39.0370402,-99.237043,"T12S R17W, Sec. 5,  SE NE NW SW",Staab Oil Co.,Staab Shutts 1,15-051-26775,15051267750000.0,2140.0, KB,195.0,3705.5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1046114730.las,2016.0,1045006691|15051267750000.0
1044201999,39.0415028,-99.2307204,"T12S R17W, Sec. 5,   W2 W2 NE",Citation Oil & Gas Corp.,Shutts 10,15-051-26448,15051264480000.0,2117.0, KB,0.0,3729.5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2015/1045027275.las,2015.0,1044201999|15051264480000.0
1052679709,39.033697,-99.2559811,"T12S R17W, Sec. 6,  NE NE SW SW",Brungardt Oil and Leasing Inc.,BLACK4DIRT 1,15-051-27046,15051270460000.0,2178.0, KB,195.0,3711.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2023/1053377341.las,2023.0,1052679709|15051270460000.0
1043955194,39.0176185,-99.1841941,"T12S R17W, Sec. 11,  NE SW SW SW","Samuel Gary Jr. and Assoc., Inc.",Rohleder Trust et al. 1-11,15-051-26175,15051261750000.0,2152.0, KB,5.0,3746.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2013/1044740974.las,2013.0,1043955194|15051261750000.0
1044740528,39.0070703,-99.1854088,"T12S R17W, Sec. 14,  NW SW NW SW","Samuel Gary Jr. and Assoc., Inc.",VFM HOLDING CO ET AL 1-14,15-051-26655,15051266550000.0,2135.0, KB,16.0,3789.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2022/1052604462.las,2022.0,1044740528|15051266550000.0
1044068899,39.0075607,-99.1932878,"T12S R17W, Sec. 15,  SE NW NW SE","Samuel Gary Jr. and Assoc., Inc.","Schmeidler, Phil 1-15",15-051-26279,15051262790000.0,2150.0, KB,7.785,3790.285,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044875978.las,2014.0,1044068899|15051262790000.0
1044140707,39.0136287,-99.2020258,"T12S R17W, Sec. 15,  SW SE NW NW","Samuel Gary Jr. and Assoc., Inc.",Herman 1-15,15-051-26352,15051263520000.0,2143.0, KB,2.0,3780.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044956408.las,2014.0,1044140707|15051263520000.0
1044247116,39.0082947,-99.1906394,"T12S R17W, Sec. 15,   N2 N2 SE","Samuel Gary Jr. and Assoc., Inc.",Schmeidler at al. 2-15,15-051-26515,15051265150000.0,2143.0, KB,0.0,3768.5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2015/1045086391.las,2015.0,1044247116|15051265150000.0
1044006797,39.0058628,-99.1907731,"T12S R17W, Sec. 15,  SE SE NW SE","Samuel Gary Jr. and Assoc., Inc.",Schmeidler at al. 1-15,15-051-26216,15051262160000.0,2135.0, KB,1.0,3759.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044798308.las,2014.0,1044006797|15051262160000.0
1006040394,39.0027441,-99.2079902,"T12S R17W, Sec. 16,   SW SE SE","ALPINE DRILLING CO., INC.",Schmeidler 1,15-051-20836,15051208360000.0,2142.0, KB,0.0,1445.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/12S17W/1028091217.las,,1006040394|15051208360000.0
1052919223,39.0127659,-99.2436961,"T12S R17W, Sec. 18,  SW SE NE NE",Brungardt Oil and Leasing Inc.,SCHMEIDLER TRUST 1,15-051-27066,15051270660000.0,2170.0, KB,195.0,3687.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2023/1053377025.las,2023.0,1052919223|15051270660000.0
